0,0,0
5962498,0,1
5962509,1,1
6042601,1,0
6122607,1,1
6122610,1,0
6202616,1,1
6202618,1,0
6282625,1,1
6282628,1,0
6362635,1,1
6362637,1,0
6402505,0,0
6442641,0,1
6442643,0,0
6522652,0,1
6522655,0,0
6602660,0,1
6602662,0,0
6682434,1,0
6682764,1,1
6682767,1,0
6762455,0,0
6762810,0,1
6762812,0,0
6842820,0,1
6842823,0,0
6922820,0,1
6922823,0,0
7002816,0,1
7002819,0,0
7042358,1,0
7082814,1,1
7082817,1,0
7122367,0,0
7162811,0,1
7162813,0,0
7242810,0,1
7242812,0,0
7322806,0,1
7322809,0,0
7402253,1,0
7402800,1,1
7402803,1,0
7482261,0,0
7482795,0,1
7482798,0,0
7562794,0,1
7562797,0,0
7642791,0,1
7642794,0,0
7722792,0,1
7722795,0,0
7762158,1,0
7802798,1,1
7802800,1,0
7842178,0,0
7882807,0,1
7882809,0,0
7962814,0,1
7962816,0,0
8042819,0,1
8042822,0,0
8122094,1,0
8122820,1,1
8122823,1,0
8202106,0,0
8202820,0,1
8202822,0,0
8282823,0,1
8282825,0,0
8362824,0,1
8362827,0,0
8442824,0,1
8442827,0,0
8482005,1,0
8522819,1,1
8522822,1,0
8562013,0,0
8602817,0,1
8602819,0,0
8682815,0,1
8682818,0,0
8762814,0,1
8762817,0,0
8841907,1,0
8842813,1,1
8842815,1,0
8921920,0,0
8922813,0,1
8922815,0,0
9002808,0,1
9002811,0,0
9082807,0,1
9082809,0,0
9162805,0,1
9162808,0,0
9201807,1,0
9242801,1,1
9242804,1,0
9281819,0,0
9322805,0,1
9322807,0,0
9402816,0,1
9402818,0,0
9482822,0,1
9482825,0,0
9561747,1,0
9562832,1,1
9562835,1,0
9641758,0,0
9642830,0,1
9642833,0,0
9722831,0,1
9722833,0,0
9802831,0,1
9802834,0,0
9882838,0,1
9882841,0,0
9921668,1,0
9962849,1,1
9962852,1,0
10001690,0,0
10042856,0,1
10042859,0,0
10122860,0,1
10122862,0,0
10202862,0,1
10202865,0,0
10281601,1,0
10282866,1,1
10282869,1,0
10361614,0,0
10362866,0,1
10362868,0,0
10442861,0,1
10442864,0,0
10522864,0,1
10522867,0,0
10602823,0,1
10602826,0,0
10641511,1,0
10682824,1,1
10682827,1,0
10721524,0,0
10762824,0,1
10762827,0,0
10842826,0,1
10842829,0,0
10922821,0,1
10922824,0,0
11001421,1,0
11002823,1,1
11002825,1,0
11081439,0,0
11082828,0,1
11082831,0,0
11162836,0,1
11162838,0,0
11242842,0,1
11242844,0,0
11322847,0,1
11322849,0,0
11361357,1,0
11402849,1,1
11402852,1,0
11441373,0,0
11482854,0,1
11482857,0,0
11562858,0,1
11562860,0,0
11642860,0,1
11642863,0,0
11721270,1,0
11722851,1,1
11722854,1,0
11801276,0,0
11802844,0,1
11802847,0,0
11882834,0,1
11882837,0,0
11962824,0,1
11962827,0,0
12042816,0,1
12042819,0,0
12081144,1,0
12122815,1,1
12122817,1,0
12161157,0,0
12202816,0,1
12202818,0,0
12282814,0,1
12282817,0,0
12362813,0,1
12362815,0,0
12441050,1,0
12442811,1,1
12442814,1,0
12521065,0,0
12522813,0,1
12522816,0,0
12602809,0,1
12602811,0,0
12682806,0,1
12682808,0,0
12762802,0,1
12762805,0,0
12800948,1,0
12842795,1,1
12842798,1,0
12880953,0,0
12922787,0,1
12922790,0,0
13002781,0,1
13002784,0,0
13082772,0,1
13082774,0,0
13160821,1,0
13162761,1,1
13162764,1,0
13240825,0,0
13242752,0,1
13242754,0,0
13322736,0,1
13322739,0,0
13402729,0,1
13402731,0,0
13482720,0,1
13482723,0,0
13520684,1,0
13562710,1,1
13562713,1,0
13600688,0,0
13642697,0,1
13642700,0,0
13722688,0,1
13722690,0,0
13802675,0,1
13802677,0,0
13880549,1,0
13882669,1,1
13882672,1,0
13960556,0,0
13962662,0,1
13962665,0,0
14042655,0,1
14042657,0,0
14122643,0,1
14122646,0,0
14202637,0,1
14202640,0,0
14240422,1,0
14282626,1,1
14282629,1,0
14320426,0,0
14362620,0,1
14362622,0,0
14442609,0,1
14442612,0,0
14522607,0,1
14522610,0,0
14600306,1,0
14602606,1,1
14602608,1,0
14680313,0,0
14682599,0,1
14682602,0,0
14762592,0,1
14762594,0,0
14842578,0,1
14842580,0,0
14922572,0,1
14922574,0,0
14960179,1,0
15002564,1,1
15002566,1,0
15040186,0,0
15082562,0,1
15082564,0,0
15162559,0,1
15162562,0,0
15242556,0,1
15242559,0,0
15320076,1,0
15322555,1,1
15322558,1,0
15400091,0,0
15402557,0,1
15402560,0,0
15482561,0,1
15482564,0,0
15562561,0,1
15562564,0,0
15642567,0,1
15642570,0,0
15680001,1,0
15722573,1,1
15722575,1,0
15760019,0,0
15802576,0,1
15802579,0,0
15882585,0,1
15882588,0,0
15962595,0,1
15962598,0,0
16039943,1,0
16042602,1,1
16042605,1,0
16119963,0,0
16122608,0,1
16122611,0,0
16202610,0,1
16202613,0,0
