0,0
5894409,1
5894434,0
5894521,1
5895583,0
5905256,1
5905274,0
5905362,1
5906423,0
5916096,1
5916114,0
5916201,1
5917263,0
5926937,1
5926955,0
5927043,1
5928104,0
5937778,1
5937797,0
5937884,1
5938946,0
5948621,1
5948639,0
5948726,1
5949789,0
5959463,1
5959482,0
5959569,1
5960631,0
5970308,1
5970326,0
5970413,1
5971476,0
5981153,1
5981171,0
5981258,1
5982320,0
5991996,1
5992015,0
5992102,1
5993164,0
6002840,1
6002858,0
6002945,1
6004007,0
6013682,1
6013701,0
6013788,1
6014850,0
6024525,1
6024544,0
6024631,1
6025693,0
6035369,1
6035388,0
6035475,1
6036537,0
6046213,1
6046231,0
6046318,1
6047380,0
6057056,1
6057074,0
6057161,1
6058223,0
6067899,1
6067918,0
6068005,1
6069067,0
6078742,1
6078761,0
6078848,1
6079910,0
6089586,1
6089604,0
6089691,1
6090753,0
6100429,1
6100447,0
6100534,1
6101596,0
6111272,1
6111290,0
6111377,1
6112439,0
6122115,1
6122133,0
6122220,1
6123283,0
6132958,1
6132977,0
6133064,1
6134126,0
6143800,1
6143819,0
6143906,1
6144968,0
6154643,1
6154661,0
6154748,1
6155810,0
6165486,1
6165504,0
6165591,1
6166653,0
6176328,1
6176346,0
6176434,1
6177496,0
6187171,1
6187189,0
6187276,1
6188338,0
6198013,1
6198032,0
6198119,1
6199181,0
6208856,1
6208874,0
6208961,1
6210023,0
6219698,1
6219716,0
6219804,1
6220866,0
6230541,1
6230559,0
6230646,1
6231709,0
6241384,1
6241402,0
6241490,1
6242552,0
6252227,1
6252245,0
6252332,1
6253394,0
6263069,1
6263088,0
6263175,1
6264237,0
6273913,1
6273931,0
6274018,1
6275081,0
6284757,1
6284775,0
6284862,1
6285925,0
6295601,1
6295619,0
6295706,1
6296768,0
6306444,1
6306463,0
6306550,1
6307612,0
6317288,1
6317306,0
6317393,1
6318456,0
6328132,1
6328150,0
6328237,1
6329299,0
6338975,1
6338994,0
6339081,1
6340143,0
6349819,1
6349837,0
6349924,1
6350986,0
6360662,1
6360681,0
6360768,1
6361830,0
6371506,1
6371524,0
6371611,1
6372674,0
6382350,1
6382368,0
6382455,1
6383517,0
6393193,1
6393211,0
6393298,1
6394360,0
6404036,1
6404054,0
6404141,1
6405203,0
6414879,1
