0,1
277800,0
519875,1
842810,0
1084857,1
1407175,0
1649808,1
1972130,0
2214183,1
2536859,0
2778928,1
3101300,0
3343991,1
3666368,0
3909055,1
4232031,0
4474098,1
4797036,0
5039103,1
5361490,0
5604168,1
5926535,0
6168612,1
6491598,0
6813989,1
7056081,0
7379061,1
7621161,0
7944159,1
8186847,0
8509246,1
8751339,0
9074322,1
9316421,0
9639380,1
9881423,0
10203759,1
10446114,0
10768412,1
11010442,0
11333352,1
11575385,0
11897686,1
12140920,0
12463263,1
12705330,0
13028285,1
13270346,0
13593285,1
13835327,0
14157672,1
14400333,0
14722687,1
14964749,0
15287708,1
15610063,0
15852126,1
16175060,0
16417711,1
16740037,0
16982688,1
17305043,0
17547700,1
17870003,0
18112043,1
18434677,0
18676726,1
18999066,0
19241723,1
19564073,0
19806117,1
20129051,0
20371108,1
20694055,0
20936727,1
21259059,0
21501122,1
21824078,0
22066140,1
22389084,0
22631142,1
22953475,0
23196128,1
23518448,0
23840841,1
24083541,0
24405946,1
24648639,0
24971625,1
25213714,0
25536099,1
25778800,0
26101173,1
26343596,0
26665950,1
26908002,0
27230950,1
27473012,0
27795384,1
28038054,0
28360380,1
28602186,0
28925772,1
29167858,0
29490209,1
29732868,0
30055213,1
30297272,0
30620214,1
30862261,0
31185206,1
31427258,0
31749592,1
31992233,0
32314569,1
32636915,0
32879568,1
33202507,0
33444583,1
33767547,0
34009628,1
34331989,0
34574661,1
34897010,0
35139679,1
35462038,0
35704108,1
36027057,0
36269124,1
36591204,0
36833869,1
37156806,0
37398840,1
37721765,0
37963824,1
38286159,0
38528799,1
38851116,0
39093173,1
39416121,0
39658162,1
