0,1
60112,0
140071,1
220033,0
299997,1
379951,0
459919,1
539882,0
619847,1
699798,0
779757,1
859704,0
939666,1
1019620,0
1099577,1
1179520,0
1259471,1
1339415,0
1419361,1
1499301,0
1579250,1
1659197,0
1739152,1
1819095,0
1899048,1
1978993,0
2058948,1
2138890,0
2218843,1
2298788,0
2378749,1
2458699,0
2538656,1
2618607,0
2698568,1
2778514,0
2858471,1
2938415,0
3018367,1
3098317,0
3178279,1
3258230,0
3338196,1
3418151,0
3498115,1
3578072,0
3658040,1
3737994,0
3817956,1
3897909,0
3977869,1
4057818,0
4137781,1
4217731,0
4297695,1
4377644,0
4457606,1
4537556,0
4617518,1
4697481,0
4777448,1
4857408,0
4937381,1
5017341,0
5097314,1
5177273,0
5257242,1
5337201,0
5417166,1
5497124,0
5577089,1
5657049,0
5737010,1
5816963,0
5896927,1
5976881,0
6056844,1
6136792,0
6216745,1
6296696,0
6376659,1
6456610,0
6536569,1
6616516,0
6696469,1
6776412,0
6856360,1
6936302,0
7016250,1
7096192,0
7176142,1
7256089,0
7336049,1
7415994,0
7495951,1
7575897,0
7655853,1
7735797,0
7815753,1
7895696,0
7975644,1
8055581,0
8135528,1
8215466,0
8295420,1
8375364,0
8455314,1
8535258,0
8615207,1
8695149,0
8775104,1
8855049,0
8935007,1
9014960,0
9094926,1
9174875,0
9254831,1
9334778,0
9414733,1
9494677,0
9574624,1
9654560,0
9734505,1
9814441,0
9894388,1
9974326,0
10054275,1
10134212,0
10214162,1
10294103,0
10374050,1
10453992,0
10533950,1
10613895,0
10693847,1
10773793,0
10853748,1
10933691,0
11013646,1
11093587,0
11173552,1
11253504,0
11333472,1
11413435,0
11493409,1
11573364,0
11653326,1
11733284,0
11813254,1
11893212,0
11973182,1
12053145,0
12133108,1
12213061,0
12293026,1
12372985,0
12452951,1
12532907,0
12612867,1
12692820,0
12772779,1
12852726,0
12932686,1
13012631,0
13092585,1
13172527,0
13252486,1
13332433,0
13412394,1
13492340,0
13572295,1
13652240,0
13732194,1
13812156,0
13892108,1
13972051,0
14052009,1
14131956,0
14211911,1
14291859,0
14371814,1
14451758,0
14531717,1
14611663,0
14691618,1
14771560,0
14851518,1
14931465,0
15011411,1
15091353,0
15171307,1
15251252,0
15331209,1
15411157,0
15491113,1
15571058,0
15651014,1
15730955,0
15810910,1
15890854,0
15970809,1
16050759,0
16130713,1
16210652,0
16290601,1
16370547,0
16450505,1
16530456,0
16610418,1
16690377,0
16770344,1
16850296,0
16930257,1
17010209,0
17090175,1
17170122,0
17250081,1
17330033,0
17409998,1
17489954,0
17569915,1
17649865,0
17729823,1
17809775,0
17889729,1
17969670,0
18049621,1
18129579,0
18209544,1
18289499,0
18369460,1
18449406,0
18529364,1
18609312,0
18689271,1
18769216,0
18849172,1
18929116,0
19009072,1
19089013,0
19168967,1
19248903,0
19328845,1
19408782,0
19488730,1
19568674,0
19648280,1
19728223,0
19808179,1
19888125,0
19968083,1
20048028,0
20127984,1
20207928,0
20287882,1
20367825,0
20447781,1
20527727,0
20607679,1
20687625,0
20767587,1
20847540,0
20927499,1
21007454,0
21087415,1
21167369,0
21247332,1
21327281,0
21407233,1
21487179,0
21567139,1
21647094,0
21727065,1
21807032,0
21887004,1
21966960,0
22046927,1
22126882,0
22206846,1
22286804,0
22366772,1
22446732,0
22526703,1
22606658,0
22686620,1
22766577,0
22846546,1
22926512,0
23006487,1
23086455,0
23166427,1
23246392,0
23326360,1
23406323,0
23486295,1
23566257,0
23646226,1
23726188,0
23806159,1
23886117,0
23966084,1
24046041,0
24126013,1
24205975,0
24285945,1
24365909,0
24445877,1
24525833,0
24605800,1
24685757,0
24765727,1
24845687,0
24925653,1
25005605,0
25085566,1
25165520,0
25245485,1
25325436,0
25405398,1
25485351,0
25565312,1
25645261,0
25725224,1
25805178,0
25885142,1
25965104,0
26045075,1
26125035,0
26205005,1
26284960,0
26364925,1
26444880,0
26524848,1
26604809,0
26684780,1
26764741,0
26844711,1
26924668,0
27004628,1
27084584,0
27164549,1
27244506,0
27324466,1
27404417,0
27484375,1
27564327,0
27644287,1
27724248,0
27804213,1
27884172,0
27964134,1
28044093,0
28124058,1
28204008,0
28283970,1
28363923,0
28443883,1
28523833,0
28603803,1
28683766,0
28763732,1
28843686,0
28923654,1
29003613,0
29083581,1
29163539,0
29243509,1
29323464,0
29403428,1
29483385,0
29563357,1
29643316,0
29723287,1
29803250,0
29883229,1
29963197,0
30043173,1
30123138,0
30203113,1
30283074,0
30363047,1
30443011,0
30522979,1
30602938,0
30682909,1
30762866,0
30842837,1
30922802,0
31002781,1
31082747,0
31162715,1
31242680,0
31322657,1
31402626,0
31482599,1
31562556,0
31642527,1
31722489,0
31802457,1
31882414,0
31962378,1
32042331,0
32122302,1
32202261,0
32282226,1
32362184,0
32442149,1
32522104,0
32602072,1
32682030,0
32761994,1
32841953,0
32921916,1
33001869,0
33081834,1
33161800,0
33241769,1
33321732,0
33401700,1
33481661,0
33561631,1
33641591,0
33721559,1
33801518,0
33881486,1
33961445,0
34041419,1
34121385,0
34201363,1
34281329,0
34361305,1
34441274,0
34521250,1
34601218,0
34681193,1
34761162,0
34841135,1
34921094,0
35001059,1
35081015,0
35160984,1
35240933,0
35320895,1
35400850,0
35480816,1
35560767,0
35640729,1
35720686,0
35800652,1
35880608,0
35960568,1
36040520,0
36120484,1
36200439,0
36280406,1
36360364,0
36440328,1
36520280,0
36600247,1
36680205,0
36760174,1
36840139,0
36920108,1
37000068,0
37080038,1
37159999,0
37239972,1
37319943,0
37399923,1
37479890,0
37559864,1
37639832,0
37719810,1
37799780,0
37879755,1
37959715,0
38039685,1
38119641,0
38199609,1
38279563,0
38359533,1
38439488,0
38519452,1
38599402,0
38679363,1
38759314,0
38839273,1
38919228,0
38999193,1
39079151,0
39159118,1
39239077,0
39319046,1
39399007,0
39478977,1
39558936,0
39638908,1
39718867,0
39798837,1
39878796,0
39958760,1
40038719,0
40118685,1
40198642,0
40278604,1
40358557,0
40438522,1
40518479,0
40598447,1
40678403,0
40758368,1
40838325,0
40918300,1
40998254,0
41078221,1
41158185,0
41238157,1
41318120,0
41398097,1
41478061,0
41558033,1
41638000,0
41717976,1
41797938,0
41877903,1
41957858,0
42037830,1
42117789,0
42197757,1
42277713,0
42357682,1
42437634,0
42517600,1
42597552,0
42677514,1
42757469,0
42837430,1
42917378,0
42997330,1
43077275,0
43157229,1
43237180,0
43317149,1
43397105,0
43477074,1
43557035,0
43637006,1
43716959,0
43796930,1
43876557,0
43956526,1
44036480,0
44116453,1
44196416,0
44276386,1
44356355,0
44436330,1
44516299,0
44596271,1
44676232,0
44756213,1
44836178,0
44916155,1
44996125,0
45076096,1
45156052,0
45236016,1
45315975,0
45395944,1
45475902,0
45555874,1
45635834,0
45715803,1
45795768,0
45875740,1
45955701,0
46035671,1
46115630,0
46195600,1
46275556,0
46355526,1
46435483,0
46515446,1
46595394,0
46675357,1
46755311,0
46835272,1
46915223,0
46995185,1
47075139,0
47155112,1
47235076,0
47315048,1
47395015,0
47474988,1
47554950,0
47634927,1
47714879,0
47794842,1
47874794,0
47954760,1
48034715,0
48114679,1
48194634,0
48274593,1
48354546,0
48434509,1
48514468,0
48594431,1
48674387,0
48754349,1
48834303,0
48914269,1
48994229,0
49074195,1
49154153,0
49234121,1
49314083,0
49394057,1
49474022,0
49553996,1
49633961,0
49713934,1
49793899,0
49873874,1
49953839,0
50033808,1
50113768,0
50193737,1
50273689,0
50353650,1
50433602,0
50513565,1
50593522,0
50673487,1
50753443,0
50833408,1
50913365,0
50993330,1
51073287,0
51153252,1
51233209,0
51313184,1
51393146,0
51473121,1
51553087,0
51633060,1
51713023,0
51792990,1
51872958,0
51952935,1
52032902,0
52112877,1
52192841,0
52272816,1
52352783,0
52432760,1
52512726,0
52592704,1
52672674,0
52752649,1
52832607,0
52912576,1
52992538,0
53072506,1
53152470,0
53232443,1
53312405,0
53392377,1
53472339,0
53552307,1
53632270,0
53712244,1
53792212,0
53872185,1
53952147,0
54032118,1
54112076,0
54192043,1
54271999,0
54351959,1
54431908,0
54511872,1
54591825,0
54671784,1
54751735,0
54831697,1
54911647,0
54991608,1
55071568,0
55151538,1
55231497,0
55311464,1
55391425,0
55471392,1
55551347,0
55631316,1
55711271,0
55791238,1
55871192,0
55951162,1
56031124,0
56111087,1
56191041,0
56271009,1
56350970,0
56430939,1
56510905,0
56590875,1
56670836,0
56750813,1
56830781,0
56910754,1
56990711,0
57070672,1
57150624,0
57230589,1
57310552,0
57390526,1
57470489,0
57550463,1
57630422,0
57710388,1
57790340,0
57870299,1
57950262,0
58030236,1
58110202,0
58190171,1
58270123,0
58350079,1
58430029,0
58509989,1
58589934,0
58669896,1
58749849,0
58829812,1
58909773,0
58989737,1
59069688,0
59149646,1
59229602,0
59309564,1
59389517,0
59469471,1
59549422,0
59629380,1
59709328,0
59789290,1
59869247,0
59949214,1
60029171,0
60109135,1
60189088,0
60269053,1
60349003,0
60428963,1
60508917,0
60588886,1
60668841,0
60748803,1
60828752,0
60908711,1
60988663,0
61068625,1
61148577,0
61228543,1
61308502,0
